trip_id,driver_id,user_id,pickup_location_id,dropoff_location_id,pickup_time,dropoff_time,distance_km,duration_minutes,base_fare,surge_multiplier,trip_status,payment_method,payment_status
TRP-004704,DRV-00445,USR-001204,LOC-021,LOC-023,2024-06-14 02:43:39,2024-06-14 03:10:39,6.05,27,20500.0,1.0,Cancelled,GoPay,Success
TRP-009198,DRV-00315,USR-000214,LOC-026,LOC-029,2024-05-29 09:49:41,2024-05-29 10:13:41,5.13,24,23000.0,1.2,Completed,Cash,Success
TRP-005138,DRV-00486,USR-000398,LOC-013,LOC-017,2024-12-31 20:28:08,2024-12-31 21:47:08,20.01,79,71000.0,1.0,Completed,Cash,Success
TRP-009832,DRV-00254,USR-001255,LOC-010,LOC-002,2024-04-22 17:27:43,2024-04-22 17:48:43,4.96,21,25500.0,1.0,Completed,Credit Card,Success
TRP-007280,DRV-00359,USR-000082,LOC-004,LOC-002,2024-10-24 15:18:45,2024-10-24 15:54:45,8.71,36,31500.0,1.0,Completed,Cash,Success
TRP-001371,DRV-00150,USR-000820,LOC-022,LOC-020,2024-05-04 09:46:56,2024-05-04 10:00:56,5.53,14,25500.0,1.5,Completed,Cash,Success
TRP-003317,DRV-00375,USR-000634,LOC-012,LOC-005,2024-08-06 17:23:57,2024-08-06 18:55:57,20.96,92,108000.0,1.0,Completed,GoPay,Success
TRP-008342,DRV-00360,USR-000974,LOC-009,LOC-007,2024-11-17 04:28:34,2024-11-17 05:58:34,24.95,90,103000.0,1.0,Completed,Cash,Pending
TRP-006359,DRV-00196,USR-000136,LOC-033,LOC-033,2024-07-21 08:12:49,2024-07-21 08:47:49,6.65,35,27500.0,1.0,Completed,Cash,Success
TRP-009238,DRV-00213,USR-000653,LOC-025,LOC-017,2024-12-04 16:39:11,2024-12-04 17:35:11,14.31,56,57500.0,1.2,Completed,GoPay,Success
TRP-009119,DRV-00464,USR-000368,LOC-012,LOC-002,2024-04-06 17:29:09,2024-04-06 18:27:09,16.63,58,61500.0,1.5,Completed,Cash,Success
TRP-003613,DRV-00424,USR-001330,LOC-018,LOC-016,2024-09-01 07:27:04,2024-09-01 08:37:04,17.91,70,51500.0,1.0,Completed,Cash,Success
TRP-006804,DRV-00034,USR-000222,LOC-035,LOC-036,2024-03-16 20:19:06,2024-03-16 20:53:06,9.78,34,50500.0,1.0,Completed,Cash,Success
TRP-007450,DRV-00363,USR-001968,LOC-011,LOC-012,2024-09-11 17:31:12,2024-09-11 18:53:12,24.2,82,104000.0,1.0,Completed,GoPay,Success
TRP-007314,DRV-00279,USR-001357,LOC-004,LOC-008,2024-10-28 07:31:34,2024-10-28 07:48:34,6.5,17,28000.0,1.5,Failed,GoPay,Success
TRP-005349,DRV-00012,USR-000606,LOC-026,LOC-027,2024-07-22 17:31:40,2024-07-22 19:12:40,20.04,101,98500.0,1.0,Completed,GoPay,Failed
TRP-003350,DRV-00220,USR-000975,LOC-033,LOC-030,2024-02-23 05:11:01,2024-02-23 05:57:01,9.72,46,28000.0,1.5,Completed,Cash,Success
TRP-006051,DRV-00110,USR-000632,LOC-015,LOC-016,2024-05-22 12:00:09,2024-05-22 12:16:09,6.6,16,34000.0,1.0,Completed,GoPay,Success
TRP-000017,DRV-00295,USR-002000,LOC-005,LOC-009,2024-05-23 18:03:33,2024-05-23 19:43:33,24.18,100,74500.0,1.2,Completed,Cash,Success
TRP-009266,DRV-00157,USR-001312,LOC-029,LOC-029,2024-02-11 18:04:35,2024-02-11 19:21:35,,77,104000.0,1.0,Completed,GoPay,Success
TRP-007918,DRV-00134,USR-000418,LOC-003,LOC-045,2024-04-10 13:14:16,2024-04-10 14:17:16,11.04,63,45500.0,1.2,Completed,Cash,Success
TRP-003072,DRV-00385,USR-000127,LOC-040,LOC-039,2024-12-16 17:35:20,2024-12-16 18:53:20,26.14,78,86500.0,1.2,Completed,GoPay,Success
TRP-002196,DRV-00328,USR-000923,LOC-019,LOC-024,2024-01-02 19:31:51,2024-01-02 20:22:51,9.32,51,22500.0,1.2,Completed,GoPay,Success
TRP-008693,DRV-00026,USR-001923,LOC-020,LOC-019,2024-05-01 17:21:25,2024-05-01 18:21:25,20.75,60,66000.0,2.5,Completed,GoPay,Success
TRP-007191,DRV-00423,USR-000680,LOC-017,LOC-017,2024-04-19 06:01:49,2024-04-19 06:13:49,3.18,12,9000.0,1.0,Completed,GoPay,Success
TRP-001583,DRV-00015,USR-000186,LOC-022,LOC-021,2024-12-28 07:25:39,2024-12-28 07:57:39,10.97,32,29500.0,1.2,Completed,Cash,Success
TRP-000512,DRV-00286,USR-001982,LOC-001,LOC-006,2024-06-26 04:29:54,2024-06-26 05:41:54,22.53,72,76500.0,1.0,Completed,GoPay,Success
TRP-003488,DRV-00475,USR-000465,LOC-016,LOC-044,2024-07-24 06:55:10,2024-07-24 07:24:10,7.92,29,27000.0,1.0,Completed,GoPay,Success
TRP-005130,DRV-00467,USR-001858,LOC-046,LOC-043,2024-04-22 21:08:09,2024-04-22 21:44:09,8.43,36,20000.0,1.0,Completed,GoPay,Success
TRP-000969,DRV-00331,USR-000529,LOC-009,LOC-009,2024-12-13 18:45:05,2024-12-13 20:47:05,28.95,122,104000.0,1.5,completed,Cash,Success
TRP-004831,DRV-00471,USR-001722,LOC-017,LOC-017,2024-04-06 20:59:11,2024-04-06 22:33:11,28.01,94,64500.0,1.0,Failed,Cash,Success
TRP-003547,DRV-00140,USR-000636,LOC-019,LOC-023,2024-10-26 19:42:50,2024-10-26 19:55:50,4.52,13,20000.0,1.0,Completed,GoPay,Success
TRP-008159,DRV-00128,USR-000522,LOC-017,LOC-016,2024-06-26 05:43:51,2024-06-26 06:14:51,6.61,31,25000.0,1.0,Completed,GoPay,Success
TRP-000897,DRV-00445,USR-001133,LOC-023,LOC-024,2024-09-03 03:00:35,2024-09-03 03:12:35,3.42,12,9500.0,1.2,Completed,Credit Card,Success
TRP-003941,DRV-00137,USR-001543,LOC-029,LOC-025,2024-11-17 17:00:32,2024-11-17 17:56:32,11.76,56,52500.0,1.0,Completed,GoPay,Success
TRP-006954,DRV-00421,USR-001607,LOC-001,LOC-010,2024-07-05 06:51:55,2024-07-05 07:57:55,12.56,66,48000.0,1.0,Completed,GoPay,Success
TRP-000778,DRV-00149,USR-001083,LOC-018,LOC-013,2024-05-03 17:50:33,2024-05-03 20:24:33,29.57,154,124000.0,1.0,Cancelled,Credit Card,Success
TRP-008131,DRV-00496,USR-001838,LOC-001,LOC-007,2024-09-19 05:18:11,2024-09-19 05:56:11,,38,34500.0,1.2,Completed,Cash,Success
TRP-001712,DRV-00381,USR-000027,LOC-019,LOC-020,2024-08-03 01:57:18,2024-08-03 02:39:18,8.5,42,23000.0,1.0,Completed,Cash,Success
TRP-003517,DRV-00271,USR-000204,LOC-025,LOC-027,2024-11-22 23:54:45,2024-11-23 00:23:45,,29,29500.0,1.0,Completed,GoPay,Success
TRP-001976,DRV-00250,USR-000404,LOC-037,LOC-038,2024-09-20 09:21:27,2024-09-20 10:06:27,8.34,45,25500.0,2.5,Completed,GoPay,Success
TRP-008584,DRV-00139,USR-001270,LOC-013,LOC-013,2024-08-16 17:49:59,2024-08-16 18:56:59,21.88,67,49000.0,1.5,Completed,GoPay,Success
TRP-007839,DRV-00145,USR-001390,LOC-027,LOC-028,2024-09-25 23:12:39,2024-09-26 00:55:39,29.76,103,73500.0,1.5,Completed,Credit Card,Success
TRP-002340,DRV-00409,USR-000991,LOC-020,LOC-022,2024-11-06 18:04:49,2024-11-06 18:17:49,4.73,13,13000.0,1.0,Completed,GoPay,Failed
TRP-003283,DRV-00391,USR-001028,LOC-015,LOC-017,2024-08-02 18:17:13,2024-08-02 18:28:13,3.7,11,18000.0,1.0,Completed,Credit Card,Failed
TRP-006727,DRV-00150,USR-000162,LOC-020,LOC-015,2024-02-13 20:32:02,2024-02-13 20:44:02,3.51,12,15000.0,1.5,Cancelled,Cash,Success
TRP-001936,DRV-00107,USR-000548,LOC-004,LOC-001,2024-07-24 09:51:32,2024-07-24 10:43:32,18.85,52,97000.0,1.0,Completed,GoPay,Success
TRP-004554,DRV-00271,USR-001019,LOC-029,LOC-027,2024-07-09 21:31:23,2024-07-09 23:49:23,28.33,138,137000.0,1.2,Completed,Credit Card,Success
TRP-006878,DRV-00177,USR-000275,LOC-020,LOC-024,2024-01-10 20:14:43,2024-01-10 20:22:43,2.63,8,9500.0,2.0,Completed,Cash,Success
TRP-005498,DRV-00388,USR-001729,LOC-022,LOC-001,2024-10-20 04:57:35,2024-10-20 06:01:35,13.25,64,57500.0,1.5,Completed,GoPay,Success
TRP-004330,DRV-00236,USR-000333,LOC-025,LOC-028,2024-07-26 19:18:55,2024-07-26 21:59:55,28.62,161,89000.0,1.2,Completed,GoPay,Success
TRP-009945,DRV-00135,USR-001731,LOC-005,LOC-007,2024-09-15 20:21:47,2024-09-15 21:46:47,24.98,85,67500.0,1.5,Completed,GoPay,Success
TRP-006052,DRV-00075,USR-000474,LOC-017,LOC-015,2024-11-22 19:25:59,2024-11-22 19:39:59,2.95,14,9000.0,1.5,Completed,Cash,Success
TRP-006015,DRV-00459,USR-000909,LOC-024,LOC-022,2024-04-13 09:06:18,2024-04-13 09:13:18,1.9,7,9000.0,1.0,Completed,GoPay,Success
TRP-004059,DRV-00324,USR-001838,LOC-011,LOC-006,2024-09-16 17:34:23,2024-09-16 18:20:23,11.16,46,49500.0,1.0,Completed,GoPay,Success
TRP-009452,DRV-00040,USR-000590,LOC-006,LOC-008,2024-01-30 09:05:53,2024-01-30 09:49:53,11.75,44,59500.0,1.2,Completed,Cash,Success
TRP-001634,DRV-00423,USR-001187,LOC-015,LOC-017,2024-11-18 09:56:58,2024-11-18 10:01:58,1.35,5,9000.0,1.0,Completed,GoPay,Success
TRP-001673,DRV-00455,USR-000274,LOC-033,LOC-034,2024-09-25 07:40:28,2024-09-25 08:10:28,7.66,30,32000.0,2.0,Completed,GoPay,Success
TRP-005281,DRV-00498,USR-001957,LOC-005,LOC-004,2024-01-18 07:48:08,2024-01-18 10:28:08,29.59,160,127500.0,1.0,Completed,Credit Card,Success
TRP-001280,DRV-00252,USR-001348,LOC-006,LOC-010,2024-07-30 10:12:21,2024-07-30 10:57:21,11.28,45,40500.0,1.0,Completed,Cash,Success
TRP-002940,DRV-00450,USR-001235,LOC-019,LOC-021,2024-06-16 11:25:53,2024-06-16 11:36:53,3.98,11,13500.0,1.0,Completed,Credit Card,Success
TRP-000438,DRV-00480,USR-000224,LOC-001,LOC-006,2024-05-14 06:48:01,2024-05-14 07:46:01,10.89,58,47500.0,1.0,Completed,Cash,Success
TRP-004358,DRV-00035,USR-000951,LOC-002,LOC-001,2024-07-16 20:14:55,2024-07-16 21:01:55,13.12,47,44000.0,1.2,Completed,Credit Card,Failed
TRP-008894,DRV-00323,USR-001565,LOC-019,LOC-024,2024-10-17 14:49:30,2024-10-17 16:05:30,12.95,76,32000.0,1.0,Completed,GoPay,Success
TRP-002322,DRV-00164,USR-001495,LOC-009,LOC-001,2024-10-14 16:31:38,2024-10-14 18:00:38,15.26,89,,1.0,Completed,GoPay,Success
TRP-004896,DRV-00389,USR-000264,LOC-020,LOC-020,2024-04-19 00:34:05,2024-04-19 02:09:05,23.24,95,79500.0,1.0,Cancelled,GoPay,Success
TRP-007035,DRV-00421,USR-001024,LOC-008,LOC-006,2024-03-02 20:46:56,2024-03-02 22:56:56,23.34,130,115000.0,1.0,Completed,Cash,Success
TRP-004203,DRV-00235,USR-001987,LOC-035,LOC-038,2024-03-13 22:25:27,2024-03-13 23:02:27,8.52,37,44500.0,1.0,Completed,Cash,Success
TRP-008443,DRV-00224,USR-001806,LOC-008,LOC-026,2024-06-22 22:22:35,2024-06-23 00:43:35,26.19,141,104500.0,1.0,Completed,GoPay,Success
TRP-009194,DRV-00163,USR-000128,LOC-039,LOC-039,2024-04-29 19:17:30,2024-04-29 20:21:30,13.06,64,69500.0,1.2,Failed,GoPay,Success
TRP-002678,DRV-00233,USR-001554,LOC-020,LOC-020,2024-06-17 07:14:07,2024-06-17 07:49:07,10.15,35,42000.0,2.5,Completed,GoPay,Success
TRP-003649,DRV-00201,USR-000018,LOC-028,LOC-027,2024-11-10 17:13:17,2024-11-10 17:31:17,3.11,18,11500.0,1.5,Completed,Cash,Success
TRP-000489,DRV-00141,USR-001571,LOC-029,LOC-027,2024-08-26 17:36:59,2024-08-26 18:17:59,14.43,41,31500.0,1.5,Completed,GoPay,Failed
TRP-004403,DRV-00185,USR-001815,LOC-007,LOC-001,2024-01-30 04:27:03,2024-01-30 05:22:03,14.52,55,70500.0,1.0,Completed,Credit Card,Pending
TRP-006057,DRV-00147,USR-000966,LOC-009,LOC-008,2024-02-09 08:47:00,2024-02-09 09:15:00,8.8,28,31000.0,1.2,Completed,Credit Card,Success
TRP-005348,DRV-00167,USR-001445,LOC-009,LOC-006,2024-07-31 19:45:54,2024-07-31 21:17:54,25.86,92,63000.0,2.5,Completed,Credit Card,Success
TRP-009922,DRV-00415,USR-001320,LOC-016,LOC-015,2024-03-20 07:18:53,2024-03-20 07:57:53,7.75,39,29000.0,1.0,Completed,GoPay,Success
TRP-007121,DRV-00486,USR-001264,LOC-018,LOC-013,2024-09-27 14:24:54,2024-09-27 15:17:54,10.02,53,34500.0,1.0,Completed,GoPay,Success
TRP-008148,DRV-00196,USR-001139,LOC-031,LOC-034,2024-06-07 07:50:37,2024-06-07 09:32:37,21.3,102,88000.0,2.0,Completed,GoPay,Success
TRP-005837,DRV-00258,USR-000066,LOC-034,LOC-034,2024-07-20 09:49:04,2024-07-20 10:06:04,5.13,17,10500.0,1.5,Completed,GoPay,Success
TRP-002135,DRV-00324,USR-001006,LOC-009,LOC-005,2024-04-01 12:24:15,2024-04-01 13:52:15,15.66,88,57000.0,1.0,Completed,Credit Card,Success
TRP-002182,DRV-00430,USR-001036,LOC-022,LOC-036,2024-09-20 04:00:15,2024-09-20 05:50:15,25.21,110,85000.0,1.0,Completed,Cash,Success
TRP-008023,DRV-00101,USR-000886,LOC-020,LOC-019,2024-08-12 17:49:48,2024-08-12 18:35:48,14.85,46,54000.0,1.0,Completed,Cash,Success
TRP-009834,DRV-00310,USR-001760,LOC-003,LOC-002,2024-10-01 08:07:24,2024-10-01 09:43:24,16.13,96,35500.0,1.0,Completed,GoPay,Success
TRP-000710,DRV-00041,USR-001905,LOC-013,LOC-013,2024-03-16 08:08:09,2024-03-16 09:24:09,21.96,76,58500.0,1.2,Completed,GoPay,Success
TRP-001676,DRV-00364,USR-001445,LOC-003,LOC-003,2024-04-16 00:13:26,2024-04-16 00:18:26,1.31,5,9000.0,1.0,Completed,Cash,Success
TRP-002720,DRV-00069,USR-000924,LOC-038,LOC-036,2024-08-14 03:58:20,2024-08-14 04:49:20,12.17,51,51000.0,1.2,failed,Cash,Success
TRP-007199,DRV-00051,USR-000603,LOC-011,LOC-003,2024-05-22 11:29:40,2024-05-22 11:51:40,8.37,22,30000.0,1.0,Completed,GoPay,Success
TRP-007124,DRV-00227,USR-001050,LOC-015,LOC-015,2024-06-13 17:50:21,2024-06-13 18:56:21,18.36,66,,1.2,Completed,Cash,Success
TRP-005456,DRV-00433,USR-001310,LOC-023,LOC-025,2024-02-25 06:20:53,2024-02-25 08:13:53,23.3,113,58000.0,1.0,Cancelled,GoPay,Success
TRP-005814,DRV-00440,USR-001691,LOC-044,LOC-023,2024-10-01 09:49:39,2024-10-01 10:33:39,8.6,44,26500.0,1.0,Completed,Credit Card,Success
TRP-009699,DRV-00412,USR-000367,LOC-019,LOC-020,2024-07-01 09:28:22,2024-07-01 10:18:22,,50,76500.0,1.0,Cancelled,GoPay,Success
TRP-004941,DRV-00431,USR-001454,LOC-033,LOC-030,2024-01-01 18:06:21,2024-01-01 18:37:21,6.5,31,31500.0,1.0,Completed,GoPay,Success
TRP-000739,DRV-00225,USR-001058,LOC-014,LOC-016,2024-11-26 18:35:32,2024-11-26 19:33:32,19.61,58,79000.0,1.2,Completed,GoPay,Success
TRP-003634,DRV-00319,USR-000529,LOC-005,LOC-010,2024-12-03 17:26:38,2024-12-03 18:56:38,17.68,90,39500.0,1.2,Completed,Cash,Success
TRP-001215,DRV-00003,USR-000490,LOC-012,LOC-007,2024-06-13 09:04:50,2024-06-13 09:42:50,14.67,38,56500.0,1.2,Completed,GoPay,Success
TRP-001018,DRV-00255,USR-001221,LOC-016,LOC-016,2024-05-05 23:20:49,2024-05-06 00:46:49,22.37,86,96500.0,1.5,Completed,GoPay,Success
TRP-008971,DRV-00496,USR-000765,LOC-002,LOC-001,2024-12-24 11:33:13,2024-12-24 11:52:13,3.39,19,15000.0,1.2,Cancelled,GoPay,Success
TRP-002134,DRV-00335,USR-000166,LOC-005,LOC-005,2024-03-16 07:29:21,2024-03-16 08:08:21,8.69,39,35500.0,1.2,Completed,GoPay,Success
TRP-003482,DRV-00453,USR-001819,LOC-005,LOC-010,2024-07-22 07:26:21,2024-07-22 07:36:21,2.45,10,15000.0,1.2,Failed,GoPay,Success
TRP-001500,DRV-00119,USR-000138,LOC-030,LOC-034,2024-12-26 08:58:18,2024-12-26 10:31:18,25.81,93,95000.0,1.5,Completed,GoPay,Success
TRP-004797,DRV-00220,USR-001019,LOC-030,LOC-034,2024-11-02 06:54:31,2024-11-02 07:46:31,20.43,52,53500.0,1.5,Completed,GoPay,Pending
TRP-007776,DRV-00090,USR-000718,LOC-011,LOC-005,2024-12-28 16:52:29,2024-12-28 17:15:29,5.64,23,16500.0,1.0,Completed,GoPay,Success
TRP-002455,DRV-00370,USR-000499,LOC-022,LOC-024,2024-05-26 23:32:19,2024-05-27 00:22:19,12.16,50,54000.0,1.0,Completed,Cash,Success
TRP-004278,DRV-00049,USR-001051,LOC-006,LOC-001,2024-09-17 12:03:10,2024-09-17 12:59:10,14.31,56,63500.0,1.0,Cancelled,GoPay,Success
TRP-005510,DRV-00441,USR-000275,LOC-024,LOC-019,2024-06-11 21:44:48,2024-06-11 22:58:48,16.53,74,49500.0,1.0,Completed,GoPay,Success
TRP-003189,DRV-00468,USR-001535,LOC-030,LOC-043,2024-12-21 17:19:44,2024-12-21 19:01:44,18.86,102,45500.0,1.5,Completed,GoPay,Success
TRP-005832,DRV-00328,USR-000691,LOC-021,LOC-024,2024-02-04 07:28:05,2024-02-04 08:10:05,11.34,42,42000.0,1.2,Completed,Cash,Success
TRP-006695,DRV-00171,USR-000719,LOC-031,LOC-005,2024-10-18 20:12:56,2024-10-18 22:55:56,29.04,163,105500.0,2.0,Completed,GoPay,Success
TRP-003230,DRV-00179,USR-001047,LOC-019,LOC-046,2024-05-10 17:40:35,2024-05-10 17:51:35,1.89,11,9000.0,1.0,Completed,GoPay,Success
TRP-008600,DRV-00164,USR-000804,LOC-001,LOC-004,2024-08-28 08:29:47,2024-08-28 08:39:47,3.83,10,12000.0,2.5,Completed,Cash,Success
TRP-000736,DRV-00064,USR-001004,LOC-006,LOC-007,2024-07-12 11:28:42,2024-07-12 12:00:42,6.84,32,16500.0,1.0,Cancelled,Cash,Success
TRP-009933,DRV-00496,USR-000460,LOC-008,LOC-017,2024-11-19 18:00:48,2024-11-19 18:38:48,13.57,38,53500.0,1.0,Cancelled,GoPay,Pending
TRP-000228,DRV-00015,USR-001983,LOC-022,LOC-019,2024-05-17 17:15:48,2024-05-17 18:44:48,17.09,89,44500.0,1.2,Completed,Cash,Success
TRP-004090,DRV-00290,USR-001200,LOC-022,LOC-022,2024-03-21 15:02:16,2024-03-21 15:17:16,3.0,15,16000.0,1.0,Completed,GoPay,Success
TRP-006768,DRV-00191,USR-001937,LOC-035,LOC-038,2024-12-25 12:49:59,2024-12-25 13:02:59,2.57,13,9000.0,1.0,Completed,GoPay,Success
TRP-001620,DRV-00376,USR-000234,LOC-026,LOC-028,2024-09-19 17:34:38,2024-09-19 17:58:38,7.01,24,38000.0,1.2,Completed,Credit Card,Success
TRP-006033,DRV-00327,USR-000302,LOC-001,LOC-012,2024-02-29 14:26:01,2024-02-29 15:31:01,10.97,65,33000.0,1.0,Completed,Cash,Success
TRP-000823,DRV-00264,USR-000410,LOC-031,LOC-032,2024-04-17 02:33:13,2024-04-17 03:48:13,24.36,75,75000.0,1.2,Completed,GoPay,Success
TRP-002468,DRV-00308,USR-001715,LOC-043,LOC-044,2024-09-10 16:26:03,2024-09-10 17:52:03,25.57,86,77000.0,1.2,Completed,GoPay,Success
TRP-002048,DRV-00201,USR-001134,LOC-028,LOC-028,2024-03-06 20:21:06,2024-03-06 21:09:06,16.67,48,59000.0,1.0,Completed,Credit Card,Success
TRP-006693,DRV-00451,USR-001530,LOC-011,LOC-007,2024-01-07 19:31:43,2024-01-07 20:55:43,20.11,84,74000.0,1.2,Completed,Cash,Success
TRP-004845,DRV-00091,USR-001935,LOC-044,LOC-046,2024-06-30 14:23:58,2024-06-30 14:54:58,7.44,31,23500.0,1.5,Completed,Cash,Success
TRP-003931,DRV-00096,USR-001917,LOC-008,LOC-011,2024-04-09 17:55:49,2024-04-09 19:55:49,21.42,120,100000.0,1.2,Completed,GoPay,Success
TRP-004801,DRV-00181,USR-000542,LOC-035,LOC-036,2024-04-01 03:09:16,2024-04-01 05:05:16,19.4,116,102500.0,1.0,Completed,GoPay,Success
TRP-004820,DRV-00455,USR-001347,LOC-030,LOC-033,2024-05-14 18:15:42,2024-05-14 19:09:42,9.16,54,40000.0,1.5,Completed,Cash,Success
TRP-001309,DRV-00156,USR-001948,LOC-020,LOC-021,2024-06-01 16:50:00,2024-06-01 17:17:00,6.02,27,17000.0,1.0,Done,GoPay,Success
TRP-004840,DRV-00266,USR-001249,LOC-011,LOC-010,2024-01-07 15:46:07,2024-01-07 16:24:07,8.21,38,25500.0,1.0,Completed,Cash,Success
TRP-001961,DRV-00198,USR-000782,LOC-023,LOC-022,2024-03-04 07:49:02,2024-03-04 09:47:02,25.43,118,92000.0,1.2,Completed,Cash,Success
TRP-004373,DRV-00089,USR-001268,LOC-012,LOC-004,2024-12-06 05:28:25,2024-12-06 06:42:25,29.17,74,143500.0,1.0,Completed,GoPay,Success
TRP-008202,DRV-00124,USR-001701,LOC-001,LOC-010,2024-07-28 01:48:37,2024-07-28 03:04:37,25.07,76,131000.0,1.0,Completed,GoPay,Success
TRP-002231,DRV-00008,USR-000518,LOC-011,LOC-003,2024-11-11 17:10:15,2024-11-11 18:02:15,20.18,52,54500.0,2.0,Completed,GoPay,Success
TRP-009051,DRV-00276,USR-000829,LOC-008,LOC-002,2024-12-31 07:23:07,2024-12-31 08:44:07,24.99,81,60500.0,1.0,Completed,Credit Card,Success
TRP-004449,DRV-00001,USR-001881,LOC-021,LOC-019,2024-10-08 06:13:52,2024-10-08 07:24:52,11.9,71,47000.0,1.5,Completed,Credit Card,Success
TRP-006297,DRV-00184,USR-000116,LOC-020,LOC-019,2024-05-17 03:41:46,2024-05-17 03:52:46,2.62,11,15000.0,1.0,Completed,Cash,Success
TRP-006992,DRV-00418,USR-000882,LOC-046,LOC-042,2024-04-08 19:07:47,2024-04-08 21:54:47,29.43,167,80000.0,1.2,Completed,Cash,Success
TRP-005101,DRV-00142,USR-001540,LOC-037,LOC-038,2024-01-04 08:24:07,2024-01-04 09:24:07,19.02,60,66000.0,1.2,Failed,GoPay,Failed
TRP-006944,DRV-00205,USR-000511,LOC-010,LOC-001,2024-08-05 22:49:26,2024-08-05 23:20:26,8.3,31,16500.0,1.0,Completed,GoPay,Success
TRP-004475,DRV-00105,USR-001398,LOC-014,LOC-014,2024-04-27 01:41:03,2024-04-27 02:34:03,9.39,53,44500.0,1.0,Completed,Cash,Success
TRP-008398,DRV-00121,USR-001689,LOC-006,LOC-012,2024-06-01 01:46:17,2024-06-01 02:29:17,10.02,43,21000.0,1.0,Completed,GoPay,Success
TRP-000916,DRV-00276,USR-001989,LOC-002,LOC-012,2024-02-06 08:02:09,2024-02-06 08:52:09,11.2,50,36000.0,1.0,Completed,GoPay,Success
TRP-003974,DRV-00431,USR-000723,LOC-030,LOC-031,2024-09-11 05:59:50,2024-09-11 07:19:50,20.32,80,100000.0,1.0,Cancelled,GoPay,Success
TRP-000889,DRV-00100,USR-001434,LOC-013,LOC-014,2024-06-15 23:53:09,2024-06-16 00:42:09,8.74,49,36500.0,1.0,Completed,GoPay,Success
TRP-008402,DRV-00431,USR-000688,LOC-033,LOC-034,2024-07-26 17:13:19,2024-07-26 18:55:19,28.25,102,121500.0,1.2,Completed,Cash,Success
TRP-000440,DRV-00008,USR-000255,LOC-005,LOC-005,2024-02-13 12:21:36,2024-02-13 13:18:36,12.44,57,34000.0,1.0,Completed,Cash,Success
TRP-007175,DRV-00009,USR-000722,LOC-032,LOC-032,2024-04-26 13:09:39,2024-04-26 13:23:39,5.3,14,22000.0,1.0,Completed,Cash,Success
TRP-001967,DRV-00357,USR-000924,LOC-030,LOC-022,2024-09-10 18:57:29,2024-09-10 19:23:29,5.58,26,17000.0,1.5,Completed,GoPay,Success
TRP-003629,DRV-00024,USR-000268,LOC-001,LOC-008,2024-10-18 20:24:42,2024-10-18 20:31:42,2.35,7,9000.0,1.5,Completed,Cash,Success
TRP-007021,DRV-00140,USR-001056,LOC-020,LOC-023,2024-01-31 19:04:27,2024-01-31 20:27:27,23.27,83,98500.0,1.2,Completed,GoPay,Success
TRP-006580,DRV-00180,USR-001822,LOC-026,LOC-028,2024-07-30 20:17:49,2024-07-30 21:15:49,18.26,58,66000.0,1.2,Cancelled,GoPay,Success
TRP-000874,DRV-00168,USR-000782,LOC-021,LOC-021,2024-12-03 07:39:08,2024-12-03 09:26:08,21.95,107,79500.0,1.5,Completed,GoPay,Success
TRP-004092,DRV-00191,USR-000553,LOC-037,LOC-037,2024-08-28 05:03:02,2024-08-28 06:24:02,13.79,81,30000.0,1.0,Completed,GoPay,Success
TRP-005624,DRV-00366,USR-001726,LOC-045,LOC-044,2024-01-31 18:44:32,2024-01-31 20:13:32,16.27,89,44000.0,1.2,Completed,Cash,Success
TRP-009111,DRV-00037,USR-001480,LOC-025,LOC-036,2024-05-19 07:20:07,2024-05-19 08:50:07,24.02,90,85500.0,1.2,Completed,GoPay,Success
TRP-008232,DRV-00124,USR-001488,LOC-012,LOC-005,2024-10-16 06:11:08,2024-10-16 07:13:08,23.52,62,83000.0,1.0,Completed,GoPay,Success
TRP-006831,DRV-00194,USR-001057,LOC-004,LOC-001,2024-03-26 17:10:20,2024-03-26 17:57:20,8.24,47,43000.0,1.0,Completed,GoPay,Success
TRP-000433,DRV-00455,USR-000815,LOC-034,LOC-030,2024-05-07 02:03:08,2024-05-07 02:50:08,13.72,47,56500.0,1.0,Cancelled,Credit Card,Success
TRP-006671,DRV-00095,USR-001615,LOC-013,LOC-014,2024-07-16 03:51:26,2024-07-16 05:34:26,23.06,103,105000.0,1.0,Completed,GoPay,Success
TRP-005249,DRV-00241,USR-001090,LOC-005,LOC-032,2024-02-29 09:33:35,2024-02-29 11:22:35,,109,92000.0,1.5,Failed,GoPay,Success
TRP-007835,DRV-00003,USR-001948,LOC-012,LOC-002,2024-02-27 00:52:04,2024-02-27 01:04:04,4.81,12,14500.0,1.0,Completed,GoPay,Success
TRP-002826,DRV-00458,USR-000191,LOC-007,LOC-011,2024-04-22 20:13:13,2024-04-22 21:34:13,29.93,81,70500.0,1.0,Completed,Credit Card,Success
TRP-003014,DRV-00418,USR-001994,LOC-046,LOC-042,2024-10-16 19:06:27,2024-10-16 20:16:27,12.77,70,27000.0,1.0,Completed,GoPay,Success
TRP-007791,DRV-00262,USR-001824,LOC-008,LOC-006,2024-09-11 12:30:57,2024-09-11 12:35:57,1.6,5,9000.0,1.0,Completed,GoPay,Success
