raw_trip_id,trip_id,driver_id,user_id,pickup_location_id,dropoff_location_id,pickup_time,dropoff_time,distance_km,duration_minutes,base_fare,surge_multiplier,total_fare,trip_status,payment_method,payment_status
147,TRP-000141,DRV-00084,USR-01681,LOC-0056,LOC-0014,2024-10-04 13:48:39,2024-10-04 14:50:39,5.21,62,39868.13,1.5,59802.19,Cancelled,Cash,Success
148,TRP-000142,DRV-00466,USR-00340,LOC-0024,LOC-0018,2024-10-18 10:56:51,2024-10-18 11:44:51,20.33,48,46705.58,1.25,58381.98,Completed,Credit Card,Success
149,TRP-000143,DRV-00248,USR-01837,LOC-0048,LOC-0005,2024-10-26 23:17:18,2024-10-27 00:33:18,5.94,76,0.0,1.0,0.0,Completed,Credit Card,Success
150,TRP-000144,DRV-00227,USR-00555,LOC-0027,LOC-0035,2024-11-25 05:59:02,2024-11-25 06:22:02,31.7,23,127562.85,1.25,159453.56,Cancelled,Credit Card,Success
151,TRP-000145,DRV-00357,USR-01267,LOC-0036,LOC-0029,2024-05-01 00:28:10,2024-05-01 01:42:10,15.87,74,53729.04,1.75,94025.82,Completed,Cash,Success
152,TRP-000146,DRV-00433,USR-01408,LOC-0050,LOC-0031,2024-05-20 07:42:35,2024-05-20 08:23:35,28.18,41,63408.59,1.25,79260.74,Completed,GoPay,Success
153,TRP-000147,DRV-00216,USR-00644,LOC-0016,LOC-0028,2024-10-02 11:40:58,2024-10-02 13:12:58,,92,,1.0,,Completed,GoPay,Success
154,TRP-000148,DRV-00129,USR-00367,LOC-0004,LOC-0020,2024-12-23 11:45:38,2024-12-23 12:43:38,39.95,58,105537.18,1.0,105537.18,Cancelled,Credit Card,Success
155,TRP-000149,DRV-00162,USR-00868,LOC-0056,LOC-0024,2024-07-09 07:24:14,2024-07-09 09:10:14,18.28,106,85252.51,1.0,85252.51,Completed,Cash,Success
156,TRP-000150,DRV-00133,USR-01637,LOC-0026,LOC-0025,2024-10-31 04:41:25,2024-10-31 05:07:25,34.32,26,35805.55,5.0,35805.55,Completed,GoPay,Success
157,TRP-000151,DRV-00090,USR-00312,LOC-0019,LOC-0012,2024-10-22 22:41:44,2024-10-23 00:33:44,18.63,112,145006.76,1.0,145006.76,Completed,Cash,Success
158,TRP-000152,DRV-00191,USR-01866,LOC-0055,LOC-0033,2024-11-12 15:00:42,2024-11-12 15:42:42,21.8,42,82389.73,1.0,82389.73,Completed,Credit Card,Success
159,TRP-000153,DRV-00089,USR-01184,LOC-0039,LOC-0023,2024-06-21 11:12:11,2024-06-21 13:02:11,35.99,110,140337.95,1.0,140337.95,Completed,Credit Card,Success
160,TRP-000154,DRV-00271,USR-00515,LOC-0015,LOC-0049,2024-10-22 01:07:25,2024-10-22 02:18:25,14.34,71,70211.72,1.25,87764.65,Completed,Credit Card,Success
161,TRP-000155,DRV-00064,USR-01376,LOC-0036,LOC-0046,2024-10-18 17:29:29,2024-10-18 18:08:29,20.64,39,133010.99,1.0,133010.99,Completed,Cash,Success
162,TRP-000156,DRV-00101,USR-01732,LOC-0057,LOC-0005,2024-02-13 06:21:26,2024-02-13 06:48:26,37.83,27,31582.94,1.5,47374.41,Completed,Credit Card,Success
163,TRP-000157,DRV-00397,USR-00816,LOC-0049,LOC-0014,2024-04-04 07:57:24,2024-04-04 09:32:24,12.45,95,99812.19,1.5,149718.29,Completed,GoPay,Success
164,TRP-000157,DRV-00397,USR-00816,LOC-0049,LOC-0014,2024-04-04 07:57:24,2024-04-04 09:32:24,12.45,95,99812.19,1.5,149718.29,Completed,GoPay,Success
165,TRP-000158,DRV-00278,USR-00125,LOC-0052,LOC-0056,2024-01-27 03:00:58,2024-01-27 04:27:58,31.58,87,144724.27,1.75,253267.47,Completed,Credit Card,Success
166,TRP-000159,DRV-00320,USR-01831,LOC-0015,LOC-0023,2024-11-25 05:47:36,2024-11-25 06:26:36,35.36,39,11654.14,1.75,20394.74,Cancelled,Credit Card,Success
167,TRP-000160,DRV-00177,USR-00353,LOC-0018,LOC-0017,2024-04-08 19:07:02,2024-04-08 20:42:02,38.26,95,46631.39,1.0,46631.39,Cancelled,GoPay,Success
168,TRP-000161,DRV-00329,USR-01406,LOC-0042,LOC-0050,2024-12-19 13:03:40,2024-12-19 14:55:40,29.32,112,54869.8,1.25,68587.25,Completed,Credit Card,Success
169,TRP-000162,DRV-00301,USR-01081,LOC-0033,LOC-0051,2024-03-01 04:44:16,2024-03-01 06:31:16,27.93,107,18528.92,2.5,46322.3,Completed,Credit Card,Success
170,TRP-000163,DRV-00442,USR-01493,LOC-0039,LOC-0035,2024-10-17 09:03:34,2024-10-17 10:01:34,28.71,58,34504.14,1.0,34504.14,Completed,Credit Card,Success
171,TRP-000164,DRV-00338,USR-01126,LOC-0032,LOC-0002,2024-06-01 04:44:46,2024-06-01 06:38:46,7.13,114,133418.89,1.0,133418.89,Completed,Credit Card,Failed
172,TRP-000165,DRV-00090,USR-01821,LOC-0001,LOC-0003,2024-01-25 11:29:21,2024-01-25 13:07:21,21.36,98,74583.28,1.0,74583.28,Completed,GoPay,Success
173,TRP-000165,DRV-00090,USR-01821,LOC-0001,LOC-0003,2024-01-25 11:29:21,2024-01-25 13:07:21,21.36,98,74583.28,1.0,74583.28,Completed,GoPay,Success
174,TRP-000166,DRV-00043,USR-01675,LOC-0019,LOC-0013,2024-05-24 17:32:55,2024-05-24 18:31:55,32.08,59,50426.94,2.0,100853.88,Completed,Credit Card,Success
175,TRP-000167,DRV-00401,USR-01539,LOC-0050,LOC-0056,2024-08-01 17:27:39,2024-08-01 18:59:39,6.39,92,54080.66,5.0,54080.66,Failed,Cash,Success
176,TRP-000167,DRV-00401,USR-01539,LOC-0050,LOC-0056,2024-08-01 17:27:39,2024-08-01 18:59:39,6.39,92,54080.66,5.0,54080.66,Failed,Cash,Success
177,TRP-000168,DRV-00419,USR-01671,LOC-0018,LOC-0023,2024-10-15 05:45:14,2024-10-15 07:10:14,15.79,85,126772.76,5.0,126772.76,Cancelled,GoPay,Success
178,TRP-000169,DRV-00045,USR-01452,LOC-0006,LOC-0047,2024-11-22 12:06:38,2024-11-22 12:44:38,39.48,38,10221.99,1.0,10221.99,CANCELLED,Cash,Success
179,TRP-000170,DRV-00221,USR-00860,LOC-0036,LOC-0013,2024-04-24 06:09:10,2024-04-24 07:29:10,6.49,80,,1.25,,Completed,GoPay,Success
180,TRP-000171,DRV-00242,USR-01084,LOC-0044,LOC-0043,2024-09-05 21:02:59,2024-09-05 22:14:59,31.48,72,20170.7,1.0,20170.7,Cancelled,Cash,Success
181,TRP-000171,DRV-00242,USR-01084,LOC-0044,LOC-0043,2024-09-05 21:02:59,2024-09-05 22:14:59,31.48,72,20170.7,1.0,20170.7,Cancelled,Cash,Success
182,TRP-000172,DRV-00045,USR-00272,LOC-0028,LOC-0046,2024-10-23 17:00:03,2024-10-23 17:55:03,18.73,55,144874.92,1.0,144874.92,Completed,GoPay,Success
183,TRP-000173,DRV-00482,USR-00150,LOC-0051,LOC-0030,2024-05-20 06:41:32,2024-05-20 07:33:32,20.91,52,146012.16,1.0,146012.16,Completed,Cash,Success
184,TRP-000174,DRV-00428,USR-01321,LOC-0036,LOC-0010,2024-04-18 20:52:23,2024-04-18 21:13:23,24.73,21,92910.89,2.0,185821.78,Completed,GoPay,Success
185,TRP-000175,DRV-00453,USR-00542,LOC-0047,LOC-0048,2024-05-22 07:28:51,2024-05-22 08:12:51,36.73,44,24733.01,1.25,30916.26,Completed,Cash,Success
186,TRP-000176,DRV-00188,USR-01018,LOC-0054,LOC-0001,2024-10-02 20:32:15,2024-10-02 21:55:15,1.7,83,112804.43,1.0,112804.43,Completed,Credit Card,Failed
187,TRP-000177,DRV-00091,USR-01031,LOC-0011,LOC-0037,2024-08-25 07:10:48,2024-08-25 08:01:48,35.61,51,133967.03,1.0,133967.03,Completed,Cash,Success
188,TRP-000178,DRV-00215,USR-00149,LOC-0025,LOC-0036,2024-12-24 22:07:51,2024-12-24 23:58:51,31.12,111,10874.58,0.8,10874.58,Completed,Credit Card,Success
189,TRP-000179,DRV-00056,USR-01672,LOC-0043,LOC-0006,2024-05-02 07:51:28,2024-05-02 08:24:28,17.67,33,114654.41,1.0,114654.41,Completed,Cash,Success
190,TRP-000179,DRV-00056,USR-01672,LOC-0043,LOC-0006,2024-05-02 07:51:28,2024-05-02 08:24:28,17.67,33,114654.41,1.0,114654.41,Completed,Cash,Success
191,TRP-000180,DRV-00490,USR-00991,LOC-0017,LOC-0046,2024-11-18 07:56:50,2024-11-18 09:29:50,4.38,93,80585.2,1.5,120877.8,Completed,Cash,Success
192,TRP-000181,DRV-00440,USR-00845,LOC-0023,LOC-0009,2024-08-19 03:27:37,2024-08-19 04:09:37,11.88,42,76110.44,1.0,76110.44,Cancelled,GoPay,Pending
193,TRP-000182,DRV-00462,USR-01579,LOC-0047,LOC-0051,2024-01-28 11:11:18,2024-01-28 11:25:18,11.05,14,16356.55,1.0,16356.55,Completed,Credit Card,Success
194,TRP-000183,DRV-00132,USR-01074,LOC-0049,LOC-0054,2024-04-03 23:11:55,2024-04-04 00:04:55,34.98,53,31193.75,1.0,31193.75,Completed,Cash,Pending
195,TRP-000184,DRV-00154,USR-01907,LOC-0035,LOC-0033,2024-03-16 19:41:36,2024-03-16 21:01:36,12.84,80,34762.74,1.5,52144.11,Completed,Credit Card,Pending
196,TRP-000185,DRV-00361,USR-00103,LOC-0026,LOC-0024,2024-06-23 08:50:58,2024-06-23 10:19:58,14.09,89,21208.63,2.5,53021.58,Completed,Credit Card,Success
197,TRP-000186,DRV-00359,USR-00634,LOC-0047,LOC-0002,2024-09-15 16:20:16,2024-09-15 17:46:16,4.97,-5,42699.94,2.0,85399.88,Failed,Cash,Success
198,TRP-000187,DRV-00200,USR-00111,LOC-0044,LOC-0046,2024-03-09 19:08:07,2024-03-09 19:39:07,25.72,31,66857.21,0.5,83571.51,Cancelled,Cash,Success
199,TRP-000188,DRV-00462,USR-00643,LOC-0051,LOC-0052,2024-12-15 13:31:10,2024-12-15 14:53:10,14.94,82,144677.05,1.0,144677.05,Cancelled,Credit Card,Failed
200,TRP-000189,DRV-00336,USR-01406,LOC-0044,LOC-0038,2024-04-10 19:55:26,2024-04-10 21:01:26,25.71,66,96468.93,1.0,96468.93,Completed,Cash,Success
201,TRP-000190,DRV-00346,USR-00750,LOC-0042,LOC-0002,2024-12-20 18:01:13,2024-12-20 18:40:13,26.99,0,126092.7,1.0,126092.7,Failed,Cash,Pending
202,TRP-000191,DRV-00065,USR-01921,LOC-0003,LOC-0015,2024-06-15 09:03:15,2024-06-15 09:18:15,20.75,15,107822.16,1.5,161733.24,Completed,Credit Card,Success
203,TRP-000192,DRV-00280,USR-00736,LOC-0023,LOC-0050,2024-10-18 06:54:18,2024-10-18 07:35:18,36.46,41,106043.46,1.0,106043.46,Completed,Cash,Success
204,TRP-000193,DRV-00468,USR-01862,LOC-0053,LOC-0036,2024-01-23 19:57:38,2024-01-23 20:16:38,22.32,19,110398.04,1.0,110398.04,Completed,Credit Card,Failed
205,TRP-000194,DRV-00435,USR-00592,LOC-0020,LOC-0039,2024-09-28 10:07:12,2024-09-28 11:04:12,,-5,12871.57,1.0,12871.57,Completed,GoPay,Success
206,TRP-000195,DRV-00461,USR-00802,LOC-0012,LOC-0020,2024-02-11 01:49:40,2024-02-11 02:57:40,21.95,68,35727.84,1.0,35727.84,Completed,Credit Card,Success
207,TRP-000195,DRV-00461,USR-00802,LOC-0012,LOC-0020,2024-02-11 01:49:40,2024-02-11 02:57:40,21.95,68,35727.84,1.0,35727.84,Completed,Credit Card,Success
208,TRP-000196,DRV-00021,USR-01318,LOC-0027,LOC-0055,2024-09-19 19:55:28,2024-09-19 20:10:28,14.89,15,10786.6,1.5,16179.9,Completed,Cash,Success
209,TRP-000197,DRV-00475,USR-00014,LOC-0019,LOC-0045,2024-05-09 21:52:31,2024-05-09 23:00:31,14.03,68,132704.02,1.25,165880.02,Completed,Credit Card,Success
210,TRP-000198,DRV-00024,USR-00473,LOC-0054,LOC-0016,2024-06-11 18:06:40,2024-06-11 19:41:40,32.36,95,35085.33,1.0,35085.33,Completed,Cash,Success
211,TRP-000198,DRV-00024,USR-00473,LOC-0054,LOC-0016,2024-06-11 18:06:40,2024-06-11 19:41:40,32.36,95,35085.33,1.0,35085.33,Completed,Cash,Success
212,TRP-000199,DRV-00228,USR-00235,LOC-0006,LOC-0053,2024-05-13 16:39:48,2024-05-13 18:36:48,7.32,117,109917.2,1.25,137396.5,Completed,Cash,Success
213,TRP-000200,DRV-00064,USR-01070,LOC-0037,LOC-0032,2024-10-07 16:53:07,2024-10-07 17:03:07,27.77,10,89176.07,1.0,89176.07,Completed,Credit Card,Success
214,TRP-000201,DRV-00499,USR-00964,LOC-0011,LOC-0047,2024-09-25 06:05:16,2024-09-25 06:27:16,15.89,22,82346.96,1.5,123520.44,Completed,Cash,Failed
215,TRP-000202,DRV-00080,USR-01042,LOC-0038,LOC-0031,2024-12-15 05:17:18,2024-12-15 05:49:18,32.34,32,48655.54,0.8,121638.85,Completed,GoPay,Success
216,TRP-000203,DRV-00275,USR-00262,LOC-0041,LOC-0055,2024-03-29 19:03:53,2024-03-29 19:30:53,26.84,27,31768.19,1.0,31768.19,Completed,Cash,Pending
217,TRP-000204,DRV-00490,USR-00738,LOC-0037,LOC-0040,2024-10-02 22:42:52,2024-10-02 23:17:52,28.34,35,104237.68,1.5,156356.52,Completed,GoPay,Success
218,TRP-000205,DRV-00255,USR-00736,LOC-0055,LOC-0009,2024-09-27 02:05:16,2024-09-27 02:28:16,10.5,23,110499.33,0.5,110499.33,Completed,GoPay,Success
219,TRP-000206,DRV-00119,USR-01915,LOC-0054,LOC-0029,2024-06-26 10:47:05,2024-06-26 11:55:05,14.88,68,136433.07,1.0,136433.07,Completed,GoPay,Success
220,TRP-000207,DRV-00038,USR-00962,LOC-0020,LOC-0026,2024-12-02 00:08:49,2024-12-02 01:35:49,2.59,87,142284.64,1.25,177855.8,Failed,GoPay,Success
221,TRP-000208,DRV-00084,USR-00309,LOC-0037,LOC-0006,2024-11-07 06:08:02,2024-11-07 06:43:02,37.62,35,68771.94,1.0,68771.94,Completed,Cash,Success
222,TRP-000209,DRV-00197,USR-00479,LOC-0045,LOC-0026,2024-12-27 02:56:16,2024-12-27 03:25:16,4.28,29,81700.3,1.0,81700.3,Completed,Cash,Success
223,TRP-000210,DRV-00157,USR-01239,LOC-0050,LOC-0013,2024-10-05 13:31:54,2024-10-05 14:09:54,23.13,38,58130.59,1.0,58130.59,Completed,GoPay,Success
224,TRP-000211,DRV-00111,USR-01610,LOC-0027,LOC-0044,2024-02-23 09:05:03,2024-02-23 11:01:03,29.81,116,141717.37,1.25,177146.71,Completed,Credit Card,Success
225,TRP-000212,DRV-00487,USR-01408,LOC-0040,LOC-0007,2024-10-14 08:25:01,2024-10-14 09:54:01,37.28,89,30652.65,1.0,30652.65,Completed,Credit Card,Success
226,TRP-000213,DRV-00495,USR-01972,LOC-0019,LOC-0031,2024-03-13 11:47:16,2024-03-13 12:43:16,27.0,56,61053.87,1.0,61053.87,Completed,GoPay,Pending
227,TRP-000214,DRV-00015,USR-00766,LOC-0047,LOC-0018,2024-05-23 14:44:18,2024-05-23 16:44:18,19.21,120,111886.99,2.0,223773.98,Completed,Cash,Success
228,TRP-000215,DRV-00470,USR-01302,LOC-0022,LOC-0013,2024-05-20 00:02:04,2024-05-20 00:42:04,18.03,40,89004.47,2.5,222511.17,Completed,Cash,Pending
229,TRP-000216,DRV-00176,USR-00585,LOC-0024,LOC-0002,2024-07-26 23:05:42,2024-07-27 00:44:42,36.42,99,90176.11,2.0,180352.22,Cancelled,Cash,Success
230,TRP-000217,DRV-00155,USR-01730,LOC-0029,LOC-0012,2024-02-13 19:45:38,2024-02-13 21:44:38,36.98,119,11896.47,1.75,20818.82,Completed,GoPay,Success
231,TRP-000218,DRV-00489,USR-00543,LOC-0042,LOC-0035,2024-08-14 14:48:42,2024-08-14 15:23:42,10.66,35,135616.49,2.0,271232.98,Cancelled,Cash,Success
232,TRP-000219,DRV-00054,USR-01969,LOC-0044,LOC-0002,2024-01-12 15:30:19,2024-01-12 16:48:19,26.18,78,112321.89,1.0,112321.89,Completed,Cash,Failed
233,TRP-000220,DRV-00081,USR-00429,LOC-0024,LOC-0054,2024-09-12 12:27:33,2024-09-12 13:12:33,29.83,45,34670.55,1.75,60673.46,Completed,Cash,Success
234,TRP-000221,DRV-00332,USR-01913,LOC-0053,LOC-0044,2024-01-10 19:57:12,2024-01-10 21:35:12,21.63,98,121528.57,1.75,212675.0,Cancelled,GoPay,Failed
235,TRP-000221,DRV-00332,USR-01913,LOC-0053,LOC-0044,2024-01-10 19:57:12,2024-01-10 21:35:12,21.63,98,121528.57,1.75,212675.0,Cancelled,GoPay,Failed
236,TRP-000222,DRV-00143,USR-01866,LOC-0004,LOC-0043,2024-11-17 08:03:58,2024-11-17 08:18:58,37.08,15,98101.97,1.0,98101.97,Completed,Cash,Pending
237,TRP-000222,DRV-00143,USR-01866,LOC-0004,LOC-0043,2024-11-17 08:03:58,2024-11-17 08:18:58,37.08,15,98101.97,1.0,98101.97,Completed,Cash,Pending
238,TRP-000223,DRV-00078,USR-00991,LOC-0055,LOC-0044,2024-03-10 04:46:15,2024-03-10 06:29:15,,103,53286.43,1.0,53286.43,Completed,GoPay,Success
239,TRP-000224,DRV-00271,USR-01651,LOC-0041,LOC-0046,2024-02-03 17:27:01,2024-02-03 18:40:01,39.74,73,137180.64,1.0,137180.64,Completed,Credit Card,Success
240,TRP-000225,DRV-00324,USR-01753,LOC-0032,LOC-0052,2024-04-05 14:06:34,2024-04-05 15:00:34,5.99,54,62294.05,1.25,77867.56,Cancelled,Credit Card,Success
241,TRP-000226,DRV-00458,USR-01070,LOC-0039,LOC-0040,2024-03-08 16:39:10,2024-03-08 16:49:10,12.21,10,129400.97,1.25,161751.21,Cancelled,GoPay,Success
242,TRP-000227,DRV-00026,USR-01129,LOC-0030,LOC-0003,2024-07-17 15:03:56,2024-07-17 15:36:56,16.17,33,0.0,2.0,0.0,Completed,GoPay,Success
243,TRP-000228,DRV-00422,USR-01134,LOC-0015,LOC-0037,2024-09-20 05:16:57,2024-09-20 06:37:57,25.65,81,35603.9,1.0,35603.9,Cancelled,Credit Card,Success
244,TRP-000229,DRV-00227,USR-01544,LOC-0017,LOC-0009,2024-02-26 08:52:59,2024-02-26 09:28:59,39.21,36,144984.14,2.5,362460.35,Failed,GoPay,Pending
245,TRP-000230,DRV-00344,USR-01758,LOC-0048,LOC-0037,2024-02-29 22:01:18,2024-02-29 23:42:18,32.81,101,148713.74,1.25,185892.17,Completed,Credit Card,Pending
246,TRP-000231,DRV-00461,USR-00798,LOC-0016,LOC-0055,2024-12-14 09:28:26,2024-12-14 10:59:26,31.82,91,77030.38,1.5,115545.57,Cancelled ,Credit Card,Success
247,TRP-000232,DRV-00287,USR-01946,LOC-0020,LOC-0051,2024-02-17 09:21:08,2024-02-17 10:54:08,22.91,93,30789.6,1.75,53881.8,Completed,Cash,Success
248,TRP-000233,DRV-00198,USR-00130,LOC-0021,LOC-0048,2024-04-17 12:25:05,2024-04-17 14:16:05,19.57,111,60614.5,1.0,60614.5,Completed,GoPay,Pending
249,TRP-000234,DRV-00176,USR-00676,LOC-0028,LOC-0018,2024-01-07 13:35:04,2024-01-07 14:57:04,37.4,82,22785.36,1.5,34178.04,Completed,GoPay,Success
250,TRP-000234,DRV-00176,USR-00676,LOC-0028,LOC-0018,2024-01-07 13:35:04,2024-01-07 14:57:04,37.4,82,22785.36,1.5,34178.04,Completed,GoPay,Success
251,TRP-000235,DRV-00087,USR-00891,LOC-0011,LOC-0044,2024-01-06 18:57:40,2024-01-06 19:16:40,25.29,19,101284.06,1.0,101284.06,Completed,GoPay,Success
252,TRP-000236,DRV-00291,USR-01326,LOC-0030,LOC-0026,2024-01-15 02:40:23,2024-01-15 04:02:23,38.24,82,76439.31,1.0,76439.31,Completed,Cash,Success
253,TRP-000237,DRV-00174,USR-01425,LOC-0037,LOC-0034,2024-07-26 16:22:21,2024-07-26 17:51:21,19.53,89,86257.53,1.0,86257.53,Cancelled,GoPay,Pending
254,TRP-000238,DRV-00169,USR-00633,LOC-0013,LOC-0002,2024-07-18 00:47:31,2024-07-18 02:23:31,29.28,96,90950.58,1.0,90950.58,Completed,GoPay,Success
255,TRP-000239,DRV-00289,USR-01311,LOC-0030,LOC-0053,2024-12-23 22:30:05,2024-12-23 23:16:05,19.72,46,109535.3,1.0,109535.3,Completed,Credit Card,Success
256,TRP-000240,DRV-00159,USR-01813,LOC-0006,LOC-0028,2024-11-12 23:40:55,2024-11-13 00:15:55,16.04,35,58658.22,1.25,73322.77,Completed,Cash,Success
257,TRP-000241,DRV-00290,USR-00874,LOC-0040,LOC-0012,2024-06-29 08:33:01,2024-06-29 09:39:01,4.08,66,133582.47,1.25,166978.09,Completed,Credit Card,Success
258,TRP-000242,DRV-00083,USR-01084,LOC-0011,LOC-0031,2024-06-09 14:20:12,2024-06-09 15:56:12,9.05,96,51959.35,2.5,129898.38,Cancelled,Credit Card,Success
259,TRP-000243,DRV-00337,USR-00891,LOC-0016,LOC-0021,2024-05-08 07:37:18,2024-05-08 09:23:18,11.21,106,136157.72,2.0,272315.44,Completed,Cash,Success
260,TRP-000244,DRV-00312,USR-00497,LOC-0054,LOC-0046,2024-11-29 02:34:30,2024-11-29 03:17:30,11.76,43,73124.66,1.0,73124.66,Cancelled,Cash,Success
261,TRP-000245,DRV-00216,USR-00263,LOC-0039,LOC-0048,2024-07-04 06:13:24,2024-07-04 07:55:24,37.47,102,148365.8,1.25,185457.25,Completed,Credit Card,Success
262,TRP-000246,DRV-00032,USR-01416,LOC-0012,LOC-0008,2024-11-30 03:42:26,2024-11-30 04:53:26,30.71,71,77050.23,1.0,77050.23,Cancelled,Cash,Success
263,TRP-000247,DRV-00126,USR-00021,LOC-0003,LOC-0021,2024-04-18 00:25:51,2024-04-18 01:47:51,17.88,82,,2.0,,Completed,Credit Card,Success
264,TRP-000248,DRV-00443,USR-00946,LOC-0022,LOC-0056,2024-06-01 19:31:15,2024-06-01 21:31:15,14.89,120,108977.03,1.0,108977.03,Completed,Cash,Success
265,TRP-000249,DRV-00484,USR-00141,LOC-0017,LOC-0047,2024-05-20 00:04:05,2024-05-20 01:24:05,12.64,80,46312.49,1.0,46312.49,Completed,GoPay,Success
266,TRP-000250,DRV-00478,USR-01374,LOC-0048,LOC-0009,2024-01-14 00:06:25,2024-01-14 02:05:25,,119,53403.83,1.0,53403.83,Completed,GoPay,Success
267,TRP-000251,DRV-00203,USR-01601,LOC-0053,LOC-0035,2024-11-18 19:17:59,2024-11-18 19:30:59,2.27,13,120805.76,2.5,302014.4,Completed,Credit Card,Success
268,TRP-000252,DRV-00332,USR-01358,LOC-0032,LOC-0029,2024-12-11 08:35:01,2024-12-11 09:21:01,3.51,46,46889.43,2.5,117223.57,Completed,Cash,Success
269,TRP-000253,DRV-00144,USR-00865,LOC-0026,LOC-0022,2024-03-11 08:39:51,2024-03-11 09:46:51,30.31,-10,112176.58,1.5,168264.87,Completed,GoPay,Success
270,TRP-000254,DRV-00111,USR-00419,LOC-0057,LOC-0001,2024-03-30 05:09:45,2024-03-30 05:21:45,9.56,12,45509.44,1.0,45509.44,Completed,Credit Card,Success
271,TRP-000255,DRV-00313,USR-01250,LOC-0023,LOC-0050,2024-11-12 01:27:07,2024-11-12 02:17:07,10.72,50,114774.99,1.0,114774.99,Completed,GoPay,Success
272,TRP-000256,DRV-00015,USR-00444,LOC-0018,LOC-0047,2024-12-22 11:26:46,2024-12-22 13:17:46,6.14,111,0.0,1.0,0.0,Completed,Credit Card,Success
273,TRP-000257,DRV-00150,USR-00107,LOC-0057,LOC-0024,2024-01-23 17:09:48,2024-01-23 18:15:48,32.76,66,111109.73,2.0,222219.46,Completed,Credit Card,Success
274,TRP-000258,DRV-00055,USR-01275,LOC-0051,LOC-0055,2024-08-21 07:07:05,2024-08-21 09:07:05,8.13,120,46919.35,1.0,46919.35,Completed,GoPay,Success
275,TRP-000259,DRV-00080,USR-00649,LOC-0039,LOC-0003,2024-11-07 17:22:29,2024-11-07 18:46:29,31.5,84,58053.9,1.0,58053.9,Completed,Credit Card,Success
276,TRP-000260,DRV-00040,USR-01627,LOC-0012,LOC-0007,2024-02-20 11:36:05,2024-02-20 11:56:05,4.35,20,16600.48,1.0,16600.48,Failed,GoPay,Success
277,TRP-000261,DRV-00461,USR-00152,LOC-0030,LOC-0056,2024-01-20 05:13:19,2024-01-20 07:13:19,33.15,120,50788.73,1.0,50788.73,Completed,GoPay,Success
278,TRP-000262,DRV-00460,USR-01566,LOC-0008,LOC-0033,2024-02-09 14:55:46,2024-02-09 15:27:46,7.84,32,136744.25,2.0,273488.5,Completed,GoPay,Success
279,TRP-000263,DRV-00165,USR-01404,LOC-0052,LOC-0017,2024-08-17 13:28:32,2024-08-17 15:00:32,15.92,92,144135.96,2.0,288271.92,Completed,GoPay,Success
280,TRP-000264,DRV-00431,USR-01063,LOC-0032,LOC-0034,2024-08-20 17:08:17,2024-08-20 18:32:17,36.98,84,11644.1,1.0,11644.1,Cancelled,GoPay,Failed
281,TRP-000265,DRV-00350,USR-00918,LOC-0032,LOC-0017,2024-08-30 07:18:01,2024-08-30 08:57:01,36.25,99,65616.53,1.25,82020.66,Completed,Credit Card,Success
282,TRP-000266,DRV-00291,USR-00315,LOC-0002,LOC-0028,2024-02-01 06:48:43,2024-02-01 07:49:43,14.62,61,21720.09,1.5,32580.14,Completed,Credit Card,Success
283,TRP-000267,DRV-00211,USR-00448,LOC-0003,LOC-0011,2024-08-17 16:21:46,2024-08-17 17:11:46,13.32,50,103077.67,1.25,128847.09,Completed,GoPay,Success
284,TRP-000268,DRV-00022,USR-00884,LOC-0025,LOC-0005,2024-05-10 04:31:07,2024-05-10 06:05:07,11.11,94,82012.09,1.25,102515.11,Completed,GoPay,Success
285,TRP-000269,DRV-00115,USR-01443,LOC-0055,LOC-0011,2024-01-25 22:41:19,2024-01-26 00:35:19,26.05,114,34749.23,1.0,34749.23,Cancelled,GoPay,Success
286,TRP-000270,DRV-00279,USR-00855,LOC-0035,LOC-0032,2024-06-04 21:54:36,2024-06-04 22:42:36,35.85,48,24557.37,1.25,30696.71,failed,Cash,Success
287,TRP-000271,DRV-00476,USR-01030,LOC-0032,LOC-0029,2024-09-04 21:12:34,2024-09-04 22:29:34,19.74,77,126467.16,1.0,126467.16,Completed,Cash,Success
288,TRP-000272,DRV-00152,USR-01349,LOC-0012,LOC-0008,2024-08-25 02:24:44,2024-08-25 02:52:44,28.88,28,71056.62,1.0,71056.62,Completed,GoPay,Success
289,TRP-000273,DRV-00249,USR-01921,LOC-0033,LOC-0038,2024-10-27 00:05:15,2024-10-27 02:05:15,28.3,120,25668.33,1.0,25668.33,Completed,GoPay,Success
290,TRP-000274,DRV-00358,USR-00408,LOC-0008,LOC-0049,2024-08-01 10:12:10,2024-08-01 10:24:10,3.22,12,132525.67,1.0,132525.67,Completed,Credit Card,Success
291,TRP-000275,DRV-00097,USR-01788,LOC-0007,LOC-0001,2024-05-04 23:04:17,2024-05-05 00:34:17,,90,123345.84,1.0,123345.84,Cancelled,GoPay,Success
292,TRP-000276,DRV-00290,USR-01572,LOC-0040,LOC-0004,2024-01-24 03:53:49,2024-01-24 05:00:49,16.53,67,107650.91,1.0,107650.91,Completed,Cash,Pending
293,TRP-000277,DRV-00345,USR-01618,LOC-0057,LOC-0014,2024-03-24 07:11:35,2024-03-24 09:05:35,19.86,114,136017.96,1.0,136017.96,Completed,GoPay,Failed
